# SpineSense sample excerpt - 10 s, imu_i3c_xyz_sflp firmware (raw + on-chip SFLP quaternion).
# Bench recording by the author. Contains no study-participant data.
# Columns: t_ms imu position addr ax_mg ay_mg az_mg gx_dps gy_dps gz_dps qw qx qy qz
59	IMU1	PARENT_BOTTOM_FIXED	0x33	-60.0	-913.0	418.2	0.00	-0.49	-0.21	0.18298	-0.08502	0.53564	-0.82031
59	IMU2	CHILD_TOP_MOVING	0x34	36.1	-977.0	-238.6	-2.38	0.14	-1.54	-0.06744	0.11786	-0.77832	0.61230
59	IMU3	POSITION_3_EXTRA	0x35	136.6	-960.4	-258.6	-0.84	1.19	-0.98	-0.02057	0.14246	-0.77930	0.60986
59	IMU4	POSITION_4_EXTRA	0x36	155.2	-984.8	115.7	-0.07	-0.35	-1.47	0.19250	-0.06702	-0.66016	0.72217
67	IMU0	POSITION_0_EXTRA	0x32	-936.5	146.4	278.6	0.14	0.56	1.26	0.78516	-0.02563	0.59912	0.15808
67	IMU1	PARENT_BOTTOM_FIXED	0x33	-59.5	-913.5	418.2	-0.21	-0.35	-0.28	0.18311	-0.08502	0.53564	-0.82031
67	IMU2	CHILD_TOP_MOVING	0x34	35.1	-976.5	-242.0	-2.73	0.21	-1.54	-0.06738	0.11792	-0.77832	0.61230
67	IMU3	POSITION_3_EXTRA	0x35	137.1	-960.4	-257.2	-0.84	1.47	-0.98	-0.02043	0.14246	-0.77930	0.60986
67	IMU4	POSITION_4_EXTRA	0x36	156.2	-985.8	115.7	0.00	-0.56	-1.40	0.19263	-0.06696	-0.66064	0.72217
75	IMU0	POSITION_0_EXTRA	0x32	-936.5	147.4	281.6	-0.14	0.70	1.19	0.78516	-0.02559	0.59912	0.15808
75	IMU1	PARENT_BOTTOM_FIXED	0x33	-59.5	-914.0	418.2	-0.28	-0.28	-0.35	0.18311	-0.08502	0.53564	-0.82031
75	IMU2	CHILD_TOP_MOVING	0x34	34.6	-977.5	-244.5	-2.87	0.49	-1.47	-0.06726	0.11792	-0.77881	0.61230
75	IMU3	POSITION_3_EXTRA	0x35	137.1	-960.9	-254.7	-1.19	1.61	-0.84	-0.02028	0.14246	-0.77930	0.60986
75	IMU4	POSITION_4_EXTRA	0x36	156.6	-986.2	116.1	0.21	-0.77	-1.33	0.19263	-0.06689	-0.66064	0.72217
84	IMU0	POSITION_0_EXTRA	0x32	-937.4	148.4	285.0	-0.21	0.70	1.19	0.78516	-0.02556	0.59912	0.15820
84	IMU1	PARENT_BOTTOM_FIXED	0x33	-60.0	-914.0	417.7	-0.28	-0.42	-0.35	0.18311	-0.08502	0.53564	-0.82031
84	IMU2	CHILD_TOP_MOVING	0x34	33.2	-977.5	-244.5	-2.80	0.63	-1.40	-0.06720	0.11798	-0.77881	0.61230
84	IMU3	POSITION_3_EXTRA	0x35	137.1	-961.8	-254.2	-1.68	1.26	-0.56	-0.02016	0.14233	-0.77930	0.60986
84	IMU4	POSITION_4_EXTRA	0x36	156.6	-987.2	113.2	0.28	-0.77	-1.26	0.19263	-0.06683	-0.66064	0.72217
92	IMU0	POSITION_0_EXTRA	0x32	-936.5	148.8	284.0	-0.14	0.77	1.19	0.78516	-0.02551	0.59912	0.15833
92	IMU1	PARENT_BOTTOM_FIXED	0x33	-59.0	-913.5	419.2	-0.35	-0.42	-0.35	0.18311	-0.08508	0.53564	-0.82031
92	IMU2	CHILD_TOP_MOVING	0x34	34.6	-979.4	-245.5	-2.52	0.63	-1.33	-0.06714	0.11798	-0.77881	0.61182
92	IMU3	POSITION_3_EXTRA	0x35	138.1	-961.4	-256.7	-2.17	0.77	-0.42	-0.02005	0.14233	-0.77930	0.60986
92	IMU4	POSITION_4_EXTRA	0x36	157.6	-986.2	112.2	0.35	-0.77	-1.12	0.19263	-0.06677	-0.66064	0.72217
100	IMU0	POSITION_0_EXTRA	0x32	-937.0	148.8	285.0	-0.35	0.56	1.26	0.78516	-0.02547	0.59912	0.15833
100	IMU1	PARENT_BOTTOM_FIXED	0x33	-58.6	-914.0	418.2	-0.35	-0.42	-0.35	0.18311	-0.08508	0.53564	-0.82031
100	IMU2	CHILD_TOP_MOVING	0x34	35.6	-979.4	-244.5	-1.96	0.21	-1.40	-0.06708	0.11804	-0.77881	0.61182
100	IMU3	POSITION_3_EXTRA	0x35	138.1	-960.9	-259.6	-2.24	0.28	-0.35	-0.01999	0.14233	-0.77979	0.60986
100	IMU4	POSITION_4_EXTRA	0x36	157.1	-986.7	113.2	0.35	-0.84	-1.12	0.19263	-0.06671	-0.66064	0.72217
109	IMU0	POSITION_0_EXTRA	0x32	-937.4	149.3	285.0	-0.28	0.42	1.40	0.78516	-0.02542	0.59912	0.15845
109	IMU1	PARENT_BOTTOM_FIXED	0x33	-58.6	-914.5	418.2	-0.28	-0.49	-0.42	0.18311	-0.08508	0.53564	-0.82031
109	IMU2	CHILD_TOP_MOVING	0x34	38.1	-978.9	-244.0	-1.40	-0.28	-1.40	-0.06702	0.11810	-0.77881	0.61182
109	IMU3	POSITION_3_EXTRA	0x35	137.6	-960.9	-261.6	-2.03	0.00	-0.49	-0.01993	0.14233	-0.77979	0.60938
109	IMU4	POSITION_4_EXTRA	0x36	156.6	-987.2	114.2	0.42	-0.84	-1.12	0.19263	-0.06665	-0.66064	0.72217
117	IMU0	POSITION_0_EXTRA	0x32	-937.0	149.8	286.0	-0.49	0.70	1.33	0.78516	-0.02539	0.59912	0.15857
117	IMU1	PARENT_BOTTOM_FIXED	0x33	-58.6	-915.0	419.2	-0.42	-0.42	-0.35	0.18311	-0.08508	0.53564	-0.82031
117	IMU2	CHILD_TOP_MOVING	0x34	37.6	-978.9	-243.0	-1.05	-0.77	-1.40	-0.06702	0.11823	-0.77881	0.61182
117	IMU3	POSITION_3_EXTRA	0x35	137.1	-960.4	-263.0	-1.54	0.00	-0.56	-0.01988	0.14233	-0.77979	0.60938
117	IMU4	POSITION_4_EXTRA	0x36	156.6	-987.2	115.2	0.35	-0.77	-1.12	0.19263	-0.06659	-0.66064	0.72217
125	IMU0	POSITION_0_EXTRA	0x32	-935.5	150.3	285.0	-0.42	1.05	1.26	0.78467	-0.02536	0.59912	0.15869
125	IMU1	PARENT_BOTTOM_FIXED	0x33	-60.0	-915.5	419.2	-0.42	-0.49	-0.28	0.18311	-0.08508	0.53564	-0.82031
125	IMU2	CHILD_TOP_MOVING	0x34	37.1	-978.4	-242.0	-0.91	-0.84	-1.40	-0.06702	0.11835	-0.77881	0.61182
125	IMU3	POSITION_3_EXTRA	0x35	136.6	-959.9	-262.5	-1.05	0.07	-0.70	-0.01984	0.14233	-0.77979	0.60938
125	IMU4	POSITION_4_EXTRA	0x36	156.6	-986.7	115.2	0.42	-0.77	-1.12	0.19275	-0.06653	-0.66064	0.72217
134	IMU0	POSITION_0_EXTRA	0x32	-939.4	151.3	282.6	0.07	0.28	1.33	0.78467	-0.02528	0.59912	0.15881
134	IMU1	PARENT_BOTTOM_FIXED	0x33	-59.0	-915.5	419.2	-0.42	-0.49	-0.21	0.18323	-0.08508	0.53564	-0.82031
134	IMU2	CHILD_TOP_MOVING	0x34	38.1	-978.4	-241.6	-0.77	-0.77	-1.33	-0.06702	0.11841	-0.77881	0.61182
134	IMU3	POSITION_3_EXTRA	0x35	137.6	-959.9	-262.5	-0.63	0.28	-0.77	-0.01976	0.14233	-0.77979	0.60938
134	IMU4	POSITION_4_EXTRA	0x36	156.2	-984.8	113.2	0.49	-0.70	-1.19	0.19275	-0.06647	-0.66064	0.72217
142	IMU0	POSITION_0_EXTRA	0x32	-932.6	153.2	292.8	0.07	-0.98	2.03	0.78516	-0.02515	0.59912	0.15894
142	IMU1	PARENT_BOTTOM_FIXED	0x33	-60.0	-916.0	418.7	-0.42	-0.56	-0.14	0.18323	-0.08508	0.53564	-0.82031
142	IMU2	CHILD_TOP_MOVING	0x34	39.0	-977.0	-241.6	-0.63	-0.56	-1.33	-0.06702	0.11847	-0.77881	0.61182
142	IMU3	POSITION_3_EXTRA	0x35	137.1	-957.9	-260.1	-0.63	0.49	-0.91	-0.01968	0.14233	-0.77979	0.60938
142	IMU4	POSITION_4_EXTRA	0x36	155.7	-983.8	112.7	0.63	-0.70	-1.19	0.19275	-0.06641	-0.66064	0.72217
150	IMU0	POSITION_0_EXTRA	0x32	-932.1	150.3	279.6	-0.14	1.05	1.47	0.78467	-0.02510	0.59912	0.15906
150	IMU1	PARENT_BOTTOM_FIXED	0x33	-61.0	-916.5	417.7	-0.42	-0.49	-0.07	0.18323	-0.08508	0.53564	-0.82031
150	IMU2	CHILD_TOP_MOVING	0x34	40.0	-975.5	-240.1	-0.49	-0.07	-1.40	-0.06696	0.11859	-0.77881	0.61182
150	IMU3	POSITION_3_EXTRA	0x35	138.6	-957.0	-260.1	-0.77	0.49	-0.77	-0.01959	0.14233	-0.77979	0.60938
150	IMU4	POSITION_4_EXTRA	0x36	156.6	-984.8	113.2	0.63	-0.70	-1.19	0.19275	-0.06635	-0.66064	0.72217
159	IMU0	POSITION_0_EXTRA	0x32	-941.4	144.9	267.9	-0.42	-0.14	1.68	0.78467	-0.02507	0.59912	0.15906
159	IMU1	PARENT_BOTTOM_FIXED	0x33	-60.5	-917.0	417.2	-0.42	-0.49	0.00	0.18323	-0.08508	0.53516	-0.82031
159	IMU2	CHILD_TOP_MOVING	0x34	40.0	-976.0	-240.1	-0.49	0.42	-1.47	-0.06689	0.11859	-0.77881	0.61182
159	IMU3	POSITION_3_EXTRA	0x35	139.1	-957.9	-261.6	-0.98	0.35	-0.77	-0.01952	0.14246	-0.78027	0.60889
159	IMU4	POSITION_4_EXTRA	0x36	158.6	-986.2	112.7	0.42	-0.70	-1.26	0.19275	-0.06628	-0.66064	0.72217
